fight_id,fight_url,date,game,away_team,away_team_name,home_team,home_team_name,away_player,away_player_name,away_player_got_fm,home_player,home_player_name,home_player_got_fm,fight_period,fight_minutes,fight_seconds,fight_votes,fight_votes_rating_sum,fight_votes_away_win,fight_votes_home_win,fight_votes_draw
108083,http://www.hockeyfights.com/fights/108083,"Dec 20, 2011",http://www.hockeyfights.com/games/136591,http://www.hockeyfights.com/teams/7,Chicago Blackhawks,http://www.hockeyfights.com/teams/24,Pittsburgh Penguins,http://www.hockeyfights.com/players/5006,John Scott,TRUE,http://www.hockeyfights.com/players/2511,Deryk Engelland,TRUE,1,8,55,223,1310,211,5,7
108082,http://www.hockeyfights.com/fights/108082,"Dec 20, 2011",http://www.hockeyfights.com/games/136590,http://www.hockeyfights.com/teams/20,New York Rangers,http://www.hockeyfights.com/teams/18,New Jersey Devils,http://www.hockeyfights.com/players/1113,Brandon Dubinsky,TRUE,http://www.hockeyfights.com/players/2288,David Clarkson,TRUE,1,1,47,103,414,77,4,22
108081,http://www.hockeyfights.com/fights/108081,"Dec 20, 2011",http://www.hockeyfights.com/games/136590,http://www.hockeyfights.com/teams/20,New York Rangers,http://www.hockeyfights.com/teams/18,New Jersey Devils,http://www.hockeyfights.com/players/437,Mike Rupp,TRUE,http://www.hockeyfights.com/players/802,Cam Janssen,TRUE,1,0,3,135,813,106,13,16
108078,http://www.hockeyfights.com/fights/108078,"Dec 19, 2011",http://www.hockeyfights.com/games/136589,http://www.hockeyfights.com/teams/15,Minnesota Wild,http://www.hockeyfights.com/teams/29,Vancouver Canucks,http://www.hockeyfights.com/players/1754,Brad Staubitz,TRUE,http://www.hockeyfights.com/players/2227,Andrew Alberts,TRUE,3,5,33,70,171,29,4,37
108076,http://www.hockeyfights.com/fights/108076,"Dec 19, 2011",http://www.hockeyfights.com/games/136585,http://www.hockeyfights.com/teams/14,Los Angeles Kings,http://www.hockeyfights.com/teams/28,Toronto Maple Leafs,http://www.hockeyfights.com/players/7404,Kyle Clifford,TRUE,http://www.hockeyfights.com/players/3264,Jay Rosehill,TRUE,1,7,57,158,1141,52,55,51
108005,http://www.hockeyfights.com/fights/108005,"Dec 18, 2011",http://www.hockeyfights.com/games/136583,http://www.hockeyfights.com/teams/9,Columbus Blue Jackets,http://www.hockeyfights.com/teams/26,St. Louis Blues,http://www.hockeyfights.com/players/2705,Jared Boll,TRUE,http://www.hockeyfights.com/players/1602,Ryan Reaves,TRUE,3,7,45,93,344,33,12,48
108003,http://www.hockeyfights.com/fights/108003,"Dec 18, 2011",http://www.hockeyfights.com/games/136583,http://www.hockeyfights.com/teams/9,Columbus Blue Jackets,http://www.hockeyfights.com/teams/26,St. Louis Blues,http://www.hockeyfights.com/players/1120,Dane Byers,TRUE,http://www.hockeyfights.com/players/1954,Roman Polak,TRUE,2,13,7,94,498,30,48,16
108004,http://www.hockeyfights.com/fights/108004,"Dec 18, 2011",http://www.hockeyfights.com/games/136582,http://www.hockeyfights.com/teams/5,Calgary Flames,http://www.hockeyfights.com/teams/7,Chicago Blackhawks,http://www.hockeyfights.com/players/108,Cory Sarich,TRUE,http://www.hockeyfights.com/players/2277,Bryan Bickell,TRUE,3,1,26,97,604,32,21,44
107985,http://www.hockeyfights.com/fights/107985,"Dec 17, 2011",http://www.hockeyfights.com/games/136579,http://www.hockeyfights.com/teams/30,Washington Capitals,http://www.hockeyfights.com/teams/8,Colorado Avalanche,http://www.hockeyfights.com/players/5004,Matt Hendricks,TRUE,http://www.hockeyfights.com/players/1229,Cody McLeod,TRUE,1,13,3,93,566,2,91,0
107984,http://www.hockeyfights.com/fights/107984,"Dec 17, 2011",http://www.hockeyfights.com/games/136573,http://www.hockeyfights.com/teams/1,Anaheim Ducks,http://www.hockeyfights.com/teams/31,Winnipeg Jets,http://www.hockeyfights.com/players/1859,George Parros,TRUE,http://www.hockeyfights.com/players/2987,Mark Stuart,TRUE,2,2,6,75,200,59,1,15
107967,http://www.hockeyfights.com/fights/107967,"Dec 17, 2011",http://www.hockeyfights.com/games/136569,http://www.hockeyfights.com/teams/3,Boston Bruins,http://www.hockeyfights.com/teams/22,Philadelphia Flyers,http://www.hockeyfights.com/players/842,Nathan Horton,TRUE,http://www.hockeyfights.com/players/7457,Zac Rinaldo,TRUE,2,16,21,211,1142,13,179,19
107966,http://www.hockeyfights.com/fights/107966,"Dec 17, 2011",http://www.hockeyfights.com/games/136569,http://www.hockeyfights.com/teams/3,Boston Bruins,http://www.hockeyfights.com/teams/22,Philadelphia Flyers,http://www.hockeyfights.com/players/2049,Johnny Boychuk,TRUE,http://www.hockeyfights.com/players/221,Scott Hartnell,TRUE,1,17,48,185,765,48,65,72
107965,http://www.hockeyfights.com/fights/107965,"Dec 17, 2011",http://www.hockeyfights.com/games/136569,http://www.hockeyfights.com/teams/3,Boston Bruins,http://www.hockeyfights.com/teams/22,Philadelphia Flyers,http://www.hockeyfights.com/players/167,Zdeno Chara,TRUE,http://www.hockeyfights.com/players/362,Jody Shelley,TRUE,1,2,13,300,1326,138,62,100
107887,http://www.hockeyfights.com/fights/107887,"Dec 16, 2011",http://www.hockeyfights.com/games/136568,http://www.hockeyfights.com/teams/1,Anaheim Ducks,http://www.hockeyfights.com/teams/7,Chicago Blackhawks,http://www.hockeyfights.com/players/2268,Matt Beleskey,TRUE,http://www.hockeyfights.com/players/141,Jamal Mayers,TRUE,3,15,17,75,353,5,56,14
107879,http://www.hockeyfights.com/fights/107879,"Dec 16, 2011",http://www.hockeyfights.com/games/136568,http://www.hockeyfights.com/teams/1,Anaheim Ducks,http://www.hockeyfights.com/teams/7,Chicago Blackhawks,http://www.hockeyfights.com/players/1497,Sheldon Brookbank,TRUE,http://www.hockeyfights.com/players/5006,John Scott,TRUE,2,7,20,158,927,5,152,1
107878,http://www.hockeyfights.com/fights/107878,"Dec 15, 2011",http://www.hockeyfights.com/games/136563,http://www.hockeyfights.com/teams/8,Colorado Avalanche,http://www.hockeyfights.com/teams/25,San Jose Sharks,http://www.hockeyfights.com/players/5378,Daniel Winnik,TRUE,http://www.hockeyfights.com/players/1524,Ryane Clowe,TRUE,2,7,25,91,500,4,76,11
107877,http://www.hockeyfights.com/fights/107877,"Dec 15, 2011",http://www.hockeyfights.com/games/136563,http://www.hockeyfights.com/teams/8,Colorado Avalanche,http://www.hockeyfights.com/teams/25,San Jose Sharks,http://www.hockeyfights.com/players/1229,Cody McLeod,TRUE,http://www.hockeyfights.com/players/1567,Brad Winchester,TRUE,1,2,9,59,180,2,19,38
107869,http://www.hockeyfights.com/fights/107869,"Dec 15, 2011",http://www.hockeyfights.com/games/136555,http://www.hockeyfights.com/teams/29,Vancouver Canucks,http://www.hockeyfights.com/teams/6,Carolina Hurricanes,http://www.hockeyfights.com/players/1688,Aaron Rome,TRUE,http://www.hockeyfights.com/players/617,Bryan Allen,TRUE,1,7,33,64,243,1,57,6
107859,http://www.hockeyfights.com/fights/107859,"Dec 14, 2011",http://www.hockeyfights.com/games/136553,http://www.hockeyfights.com/teams/7,Chicago Blackhawks,http://www.hockeyfights.com/teams/15,Minnesota Wild,http://www.hockeyfights.com/players/1946,Daniel Carcillo,TRUE,http://www.hockeyfights.com/players/1754,Brad Staubitz,TRUE,2,3,29,152,895,6,138,8
107858,http://www.hockeyfights.com/fights/107858,"Dec 14, 2011",http://www.hockeyfights.com/games/136551,http://www.hockeyfights.com/teams/3,Boston Bruins,http://www.hockeyfights.com/teams/21,Ottawa Senators,http://www.hockeyfights.com/players/2638,Milan Lucic,TRUE,http://www.hockeyfights.com/players/804,Matt Carkner,TRUE,1,11,46,380,2709,202,62,116
107857,http://www.hockeyfights.com/fights/107857,"Dec 13, 2011",http://www.hockeyfights.com/games/136549,http://www.hockeyfights.com/teams/15,Minnesota Wild,http://www.hockeyfights.com/teams/31,Winnipeg Jets,http://www.hockeyfights.com/players/1763,Clayton Stoner,TRUE,http://www.hockeyfights.com/players/5561,Tanner Glass,TRUE,2,10,19,118,812,92,5,21
107856,http://www.hockeyfights.com/fights/107856,"Dec 13, 2011",http://www.hockeyfights.com/games/136547,http://www.hockeyfights.com/teams/18,New Jersey Devils,http://www.hockeyfights.com/teams/13,Florida Panthers,http://www.hockeyfights.com/players/802,Cam Janssen,TRUE,http://www.hockeyfights.com/players/598,Krys Barch,TRUE,1,3,13,138,1030,14,87,37
107855,http://www.hockeyfights.com/fights/107855,"Dec 13, 2011",http://www.hockeyfights.com/games/136542,http://www.hockeyfights.com/teams/10,Dallas Stars,http://www.hockeyfights.com/teams/20,New York Rangers,http://www.hockeyfights.com/players/7544,Jake Dowell,TRUE,http://www.hockeyfights.com/players/2257,Brandon Prust,TRUE,2,3,16,67,316,6,57,4
107854,http://www.hockeyfights.com/fights/107854,"Dec 13, 2011",http://www.hockeyfights.com/games/136540,http://www.hockeyfights.com/teams/21,Ottawa Senators,http://www.hockeyfights.com/teams/4,Buffalo Sabres,http://www.hockeyfights.com/players/16071,Colin Greening,TRUE,http://www.hockeyfights.com/players/5307,Christian Ehrhoff,TRUE,3,20,0,80,430,18,38,24
107853,http://www.hockeyfights.com/fights/107853,"Dec 13, 2011",http://www.hockeyfights.com/games/136540,http://www.hockeyfights.com/teams/21,Ottawa Senators,http://www.hockeyfights.com/teams/4,Buffalo Sabres,http://www.hockeyfights.com/players/1692,Zenon Konopka,TRUE,http://www.hockeyfights.com/players/591,Cody McCormick,TRUE,1,1,41,102,677,15,69,18
107844,http://www.hockeyfights.com/fights/107844,"Dec 12, 2011",http://www.hockeyfights.com/games/136538,http://www.hockeyfights.com/teams/18,New Jersey Devils,http://www.hockeyfights.com/teams/27,Tampa Bay Lightning,http://www.hockeyfights.com/players/13701,Alexander Urbom,TRUE,http://www.hockeyfights.com/players/1796,Steve Downie,TRUE,3,8,23,78,314,21,17,40
107843,http://www.hockeyfights.com/fights/107843,"Dec 12, 2011",http://www.hockeyfights.com/games/136538,http://www.hockeyfights.com/teams/18,New Jersey Devils,http://www.hockeyfights.com/teams/27,Tampa Bay Lightning,http://www.hockeyfights.com/players/2288,David Clarkson,TRUE,http://www.hockeyfights.com/players/817,Ryan Malone,TRUE,3,2,1,66,301,51,0,15
107842,http://www.hockeyfights.com/fights/107842,"Dec 12, 2011",http://www.hockeyfights.com/games/136538,http://www.hockeyfights.com/teams/18,New Jersey Devils,http://www.hockeyfights.com/teams/27,Tampa Bay Lightning,http://www.hockeyfights.com/players/6930,Ryan Carter,TRUE,http://www.hockeyfights.com/players/372,Pavel Kubina,TRUE,2,4,43,74,295,4,64,6
107814,http://www.hockeyfights.com/fights/107814,"Dec 11, 2011",http://www.hockeyfights.com/games/136536,http://www.hockeyfights.com/teams/13,Florida Panthers,http://www.hockeyfights.com/teams/20,New York Rangers,http://www.hockeyfights.com/players/598,Krys Barch,TRUE,http://www.hockeyfights.com/players/2257,Brandon Prust,TRUE,2,10,47,110,598,96,9,5
107729,http://www.hockeyfights.com/fights/107729,"Dec 10, 2011",http://www.hockeyfights.com/games/136535,http://www.hockeyfights.com/teams/10,Dallas Stars,http://www.hockeyfights.com/teams/14,Los Angeles Kings,http://www.hockeyfights.com/players/592,Steve Ott,TRUE,http://www.hockeyfights.com/players/243,Willie Mitchell,TRUE,1,11,34,72,224,36,4,32
107726,http://www.hockeyfights.com/fights/107726,"Dec 10, 2011",http://www.hockeyfights.com/games/136532,http://www.hockeyfights.com/teams/1,Anaheim Ducks,http://www.hockeyfights.com/teams/17,Nashville Predators,http://www.hockeyfights.com/players/2481,Bobby Ryan,TRUE,http://www.hockeyfights.com/players/201,Mike Fisher,TRUE,3,2,44,68,121,3,23,42
107725,http://www.hockeyfights.com/fights/107725,"Dec 10, 2011",http://www.hockeyfights.com/games/136532,http://www.hockeyfights.com/teams/1,Anaheim Ducks,http://www.hockeyfights.com/teams/17,Nashville Predators,http://www.hockeyfights.com/players/1859,George Parros,TRUE,http://www.hockeyfights.com/players/52,Brian McGrattan,TRUE,1,2,36,189,1182,79,29,81
107724,http://www.hockeyfights.com/fights/107724,"Dec 10, 2011",http://www.hockeyfights.com/games/136530,http://www.hockeyfights.com/teams/3,Boston Bruins,http://www.hockeyfights.com/teams/9,Columbus Blue Jackets,http://www.hockeyfights.com/players/299,Shawn Thornton,TRUE,http://www.hockeyfights.com/players/2705,Jared Boll,TRUE,1,2,57,159,950,142,10,7
107723,http://www.hockeyfights.com/fights/107723,"Dec 10, 2011",http://www.hockeyfights.com/games/136526,http://www.hockeyfights.com/teams/29,Vancouver Canucks,http://www.hockeyfights.com/teams/21,Ottawa Senators,http://www.hockeyfights.com/players/2908,Dale Weise,TRUE,http://www.hockeyfights.com/players/1876,Nick Foligno,TRUE,1,15,30,100,666,7,76,17
107721,http://www.hockeyfights.com/fights/107721,"Dec 09, 2011",http://www.hockeyfights.com/games/136522,http://www.hockeyfights.com/teams/6,Carolina Hurricanes,http://www.hockeyfights.com/teams/31,Winnipeg Jets,http://www.hockeyfights.com/players/838,Tim Gleason,TRUE,http://www.hockeyfights.com/players/1493,Chris Thorburn,TRUE,1,7,25,52,260,3,35,14
107637,http://www.hockeyfights.com/fights/107637,"Dec 08, 2011",http://www.hockeyfights.com/games/136513,http://www.hockeyfights.com/teams/17,Nashville Predators,http://www.hockeyfights.com/teams/9,Columbus Blue Jackets,http://www.hockeyfights.com/players/249,Francis Bouillon,TRUE,http://www.hockeyfights.com/players/1833,Derek Dorsett,TRUE,1,16,4,74,385,3,69,2
107639,http://www.hockeyfights.com/fights/107639,"Dec 08, 2011",http://www.hockeyfights.com/games/136512,http://www.hockeyfights.com/teams/24,Pittsburgh Penguins,http://www.hockeyfights.com/teams/22,Philadelphia Flyers,http://www.hockeyfights.com/players/2464,Tyler Kennedy,TRUE,http://www.hockeyfights.com/players/16507,Harry Zolnierczyk,TRUE,2,18,42,90,448,82,2,6
107641,http://www.hockeyfights.com/fights/107641,"Dec 08, 2011",http://www.hockeyfights.com/games/136509,http://www.hockeyfights.com/teams/21,Ottawa Senators,http://www.hockeyfights.com/teams/18,New Jersey Devils,http://www.hockeyfights.com/players/1692,Zenon Konopka,TRUE,http://www.hockeyfights.com/players/2291,Mark Fraser,TRUE,3,10,56,86,582,2,65,19
107640,http://www.hockeyfights.com/fights/107640,"Dec 08, 2011",http://www.hockeyfights.com/games/136509,http://www.hockeyfights.com/teams/21,Ottawa Senators,http://www.hockeyfights.com/teams/18,New Jersey Devils,http://www.hockeyfights.com/players/9598,Jesse Winchester,TRUE,http://www.hockeyfights.com/players/6930,Ryan Carter,TRUE,3,1,57,48,101,1,10,37
107638,http://www.hockeyfights.com/fights/107638,"Dec 08, 2011",http://www.hockeyfights.com/games/136508,http://www.hockeyfights.com/teams/13,Florida Panthers,http://www.hockeyfights.com/teams/3,Boston Bruins,http://www.hockeyfights.com/players/7818,Jack Skille,TRUE,http://www.hockeyfights.com/players/2049,Johnny Boychuk,TRUE,2,14,30,116,725,5,101,10
107636,http://www.hockeyfights.com/fights/107636,"Dec 08, 2011",http://www.hockeyfights.com/games/136508,http://www.hockeyfights.com/teams/13,Florida Panthers,http://www.hockeyfights.com/teams/3,Boston Bruins,http://www.hockeyfights.com/players/598,Krys Barch,TRUE,http://www.hockeyfights.com/players/299,Shawn Thornton,TRUE,1,2,17,117,627,6,101,10
107632,http://www.hockeyfights.com/fights/107632,"Dec 07, 2011",http://www.hockeyfights.com/games/136506,http://www.hockeyfights.com/teams/6,Carolina Hurricanes,http://www.hockeyfights.com/teams/12,Edmonton Oilers,http://www.hockeyfights.com/players/838,Tim Gleason,TRUE,http://www.hockeyfights.com/players/89,Andy Sutton,TRUE,3,17,51,63,88,15,5,43
107626,http://www.hockeyfights.com/fights/107626,"Dec 07, 2011",http://www.hockeyfights.com/games/136507,http://www.hockeyfights.com/teams/22,Philadelphia Flyers,http://www.hockeyfights.com/teams/4,Buffalo Sabres,http://www.hockeyfights.com/players/5025,Marc-Andre Bourdon,TRUE,http://www.hockeyfights.com/players/2578,Matt Ellis,TRUE,2,3,10,116,629,65,21,30
107625,http://www.hockeyfights.com/fights/107625,"Dec 07, 2011",http://www.hockeyfights.com/games/136507,http://www.hockeyfights.com/teams/22,Philadelphia Flyers,http://www.hockeyfights.com/teams/4,Buffalo Sabres,http://www.hockeyfights.com/players/7457,Zac Rinaldo,TRUE,http://www.hockeyfights.com/players/5692,Corey Tropp,TRUE,1,20,0,180,1295,7,157,16
107624,http://www.hockeyfights.com/fights/107624,"Dec 07, 2011",http://www.hockeyfights.com/games/136505,http://www.hockeyfights.com/teams/30,Washington Capitals,http://www.hockeyfights.com/teams/21,Ottawa Senators,http://www.hockeyfights.com/players/1104,Troy Brouwer,TRUE,http://www.hockeyfights.com/players/9598,Jesse Winchester,TRUE,1,5,39,79,403,76,2,1
107618,http://www.hockeyfights.com/fights/107618,"Dec 06, 2011",http://www.hockeyfights.com/games/136502,http://www.hockeyfights.com/teams/8,Colorado Avalanche,http://www.hockeyfights.com/teams/29,Vancouver Canucks,http://www.hockeyfights.com/players/1685,Shane O'Brien,TRUE,http://www.hockeyfights.com/players/6965,Victor Oreskovich,TRUE,3,14,46,60,216,50,5,5
107614,http://www.hockeyfights.com/fights/107614,"Dec 05, 2011",http://www.hockeyfights.com/games/136494,http://www.hockeyfights.com/teams/23,Arizona Coyotes,http://www.hockeyfights.com/teams/7,Chicago Blackhawks,http://www.hockeyfights.com/players/2035,Kyle Chipchura,TRUE,http://www.hockeyfights.com/players/141,Jamal Mayers,TRUE,2,16,5,51,107,2,15,34
107613,http://www.hockeyfights.com/fights/107613,"Dec 05, 2011",http://www.hockeyfights.com/games/136493,http://www.hockeyfights.com/teams/30,Washington Capitals,http://www.hockeyfights.com/teams/13,Florida Panthers,http://www.hockeyfights.com/players/459,John Erskine,TRUE,http://www.hockeyfights.com/players/3304,Bracken Kearns,TRUE,1,10,22,100,526,98,1,1
107612,http://www.hockeyfights.com/fights/107612,"Dec 05, 2011",http://www.hockeyfights.com/games/136491,http://www.hockeyfights.com/teams/3,Boston Bruins,http://www.hockeyfights.com/teams/24,Pittsburgh Penguins,http://www.hockeyfights.com/players/843,Gregory Campbell,TRUE,http://www.hockeyfights.com/players/6702,Joe Vitale,TRUE,3,11,8,462,3583,201,201,60
107611,http://www.hockeyfights.com/fights/107611,"Dec 05, 2011",http://www.hockeyfights.com/games/136491,http://www.hockeyfights.com/teams/3,Boston Bruins,http://www.hockeyfights.com/teams/24,Pittsburgh Penguins,http://www.hockeyfights.com/players/2018,Brad Marchand,TRUE,http://www.hockeyfights.com/players/9208,Matt Niskanen,TRUE,2,3,19,228,1201,36,171,21
107610,http://www.hockeyfights.com/fights/107610,"Dec 05, 2011",http://www.hockeyfights.com/games/136490,http://www.hockeyfights.com/teams/28,Toronto Maple Leafs,http://www.hockeyfights.com/teams/20,New York Rangers,http://www.hockeyfights.com/players/3264,Jay Rosehill,TRUE,http://www.hockeyfights.com/players/2257,Brandon Prust,TRUE,1,2,5,115,676,82,13,20
107596,http://www.hockeyfights.com/fights/107596,"Dec 04, 2011",http://www.hockeyfights.com/games/136489,http://www.hockeyfights.com/teams/5,Calgary Flames,http://www.hockeyfights.com/teams/29,Vancouver Canucks,http://www.hockeyfights.com/players/2146,Matt Stajan,TRUE,http://www.hockeyfights.com/players/1150,Maxim Lapierre,TRUE,3,11,0,64,194,38,6,20
107590,http://www.hockeyfights.com/fights/107590,"Dec 04, 2011",http://www.hockeyfights.com/games/136488,http://www.hockeyfights.com/teams/15,Minnesota Wild,http://www.hockeyfights.com/teams/1,Anaheim Ducks,http://www.hockeyfights.com/players/1754,Brad Staubitz,TRUE,http://www.hockeyfights.com/players/1180,Jean-Francois Jacques,TRUE,1,10,28,66,350,1,59,6
107494,http://www.hockeyfights.com/fights/107494,"Dec 03, 2011",http://www.hockeyfights.com/games/136479,http://www.hockeyfights.com/teams/18,New Jersey Devils,http://www.hockeyfights.com/teams/31,Winnipeg Jets,http://www.hockeyfights.com/players/1902,Tim Sestito,TRUE,http://www.hockeyfights.com/players/2179,Jason Jaffray,TRUE,3,4,10,64,329,56,2,6
107493,http://www.hockeyfights.com/fights/107493,"Dec 03, 2011",http://www.hockeyfights.com/games/136476,http://www.hockeyfights.com/teams/28,Toronto Maple Leafs,http://www.hockeyfights.com/teams/3,Boston Bruins,http://www.hockeyfights.com/players/4969,Joey Crabb,TRUE,http://www.hockeyfights.com/players/8115,Joe Corvo,TRUE,3,14,45,79,251,23,14,42
107414,http://www.hockeyfights.com/fights/107414,"Dec 02, 2011",http://www.hockeyfights.com/games/136473,http://www.hockeyfights.com/teams/9,Columbus Blue Jackets,http://www.hockeyfights.com/teams/12,Edmonton Oilers,http://www.hockeyfights.com/players/2705,Jared Boll,TRUE,http://www.hockeyfights.com/players/330,Darcy Hordichuk,TRUE,1,17,0,116,699,3,112,1
107394,http://www.hockeyfights.com/fights/107394,"Dec 01, 2011",http://www.hockeyfights.com/games/136467,http://www.hockeyfights.com/teams/13,Florida Panthers,http://www.hockeyfights.com/teams/14,Los Angeles Kings,http://www.hockeyfights.com/players/3304,Bracken Kearns,TRUE,http://www.hockeyfights.com/players/1200,Colin Fraser,TRUE,2,10,30,56,160,1,35,20
107392,http://www.hockeyfights.com/fights/107392,"Dec 01, 2011",http://www.hockeyfights.com/games/136465,http://www.hockeyfights.com/teams/9,Columbus Blue Jackets,http://www.hockeyfights.com/teams/5,Calgary Flames,http://www.hockeyfights.com/players/2705,Jared Boll,TRUE,http://www.hockeyfights.com/players/1748,Tim Jackman,TRUE,1,2,24,72,288,47,8,17
107391,http://www.hockeyfights.com/fights/107391,"Dec 01, 2011",http://www.hockeyfights.com/games/136462,http://www.hockeyfights.com/teams/20,New York Rangers,http://www.hockeyfights.com/teams/6,Carolina Hurricanes,http://www.hockeyfights.com/players/5594,Brian Boyle,TRUE,http://www.hockeyfights.com/players/1838,Anthony Stewart,TRUE,3,10,34,78,156,4,44,30
107390,http://www.hockeyfights.com/fights/107390,"Dec 01, 2011",http://www.hockeyfights.com/games/136461,http://www.hockeyfights.com/teams/24,Pittsburgh Penguins,http://www.hockeyfights.com/teams/30,Washington Capitals,http://www.hockeyfights.com/players/54,Arron Asham,TRUE,http://www.hockeyfights.com/players/459,John Erskine,TRUE,1,5,27,299,2126,62,195,42
107372,http://www.hockeyfights.com/fights/107372,"Nov 30, 2011",http://www.hockeyfights.com/games/136458,http://www.hockeyfights.com/teams/15,Minnesota Wild,http://www.hockeyfights.com/teams/12,Edmonton Oilers,http://www.hockeyfights.com/players/1754,Brad Staubitz,TRUE,http://www.hockeyfights.com/players/330,Darcy Hordichuk,TRUE,1,2,12,120,691,8,89,23
107373,http://www.hockeyfights.com/fights/107373,"Nov 30, 2011",http://www.hockeyfights.com/games/136457,http://www.hockeyfights.com/teams/18,New Jersey Devils,http://www.hockeyfights.com/teams/8,Colorado Avalanche,http://www.hockeyfights.com/players/2288,David Clarkson,TRUE,http://www.hockeyfights.com/players/4579,Ryan O'Byrne,TRUE,1,14,37,27,61,20,0,7
107360,http://www.hockeyfights.com/fights/107360,"Nov 29, 2011",http://www.hockeyfights.com/games/136449,http://www.hockeyfights.com/teams/24,Pittsburgh Penguins,http://www.hockeyfights.com/teams/20,New York Rangers,http://www.hockeyfights.com/players/2464,Tyler Kennedy,TRUE,http://www.hockeyfights.com/players/522,Sean Avery,TRUE,1,2,21,160,612,32,75,53
107363,http://www.hockeyfights.com/fights/107363,"Nov 29, 2011",http://www.hockeyfights.com/games/136450,http://www.hockeyfights.com/teams/26,St. Louis Blues,http://www.hockeyfights.com/teams/30,Washington Capitals,http://www.hockeyfights.com/players/448,Scott Nichol,TRUE,http://www.hockeyfights.com/players/5004,Matt Hendricks,TRUE,3,1,59,74,225,18,18,38
107359,http://www.hockeyfights.com/fights/107359,"Nov 29, 2011",http://www.hockeyfights.com/games/136448,http://www.hockeyfights.com/teams/19,New York Islanders,http://www.hockeyfights.com/teams/4,Buffalo Sabres,http://www.hockeyfights.com/players/4999,Matt Martin,TRUE,http://www.hockeyfights.com/players/7405,Zack Kassian,TRUE,1,13,27,166,1128,47,52,67
107358,http://www.hockeyfights.com/fights/107358,"Nov 28, 2011",http://www.hockeyfights.com/games/136445,http://www.hockeyfights.com/teams/10,Dallas Stars,http://www.hockeyfights.com/teams/8,Colorado Avalanche,http://www.hockeyfights.com/players/598,Krys Barch,TRUE,http://www.hockeyfights.com/players/1229,Cody McLeod,TRUE,1,2,49,88,430,8,66,14
107335,http://www.hockeyfights.com/fights/107335,"Nov 27, 2011",http://www.hockeyfights.com/games/136441,http://www.hockeyfights.com/teams/26,St. Louis Blues,http://www.hockeyfights.com/teams/9,Columbus Blue Jackets,http://www.hockeyfights.com/players/1602,Ryan Reaves,TRUE,http://www.hockeyfights.com/players/2361,Cody Bass,TRUE,3,4,21,102,443,4,83,15
107331,http://www.hockeyfights.com/fights/107331,"Nov 27, 2011",http://www.hockeyfights.com/games/136440,http://www.hockeyfights.com/teams/6,Carolina Hurricanes,http://www.hockeyfights.com/teams/21,Ottawa Senators,http://www.hockeyfights.com/players/2416,Derek Joslin,TRUE,http://www.hockeyfights.com/players/16071,Colin Greening,TRUE,1,17,14,67,257,27,7,33
107251,http://www.hockeyfights.com/fights/107251,"Nov 26, 2011",http://www.hockeyfights.com/games/136438,http://www.hockeyfights.com/teams/29,Vancouver Canucks,http://www.hockeyfights.com/teams/25,San Jose Sharks,http://www.hockeyfights.com/players/13797,Aaron Volpatti,TRUE,http://www.hockeyfights.com/players/1567,Brad Winchester,TRUE,1,2,10,97,554,5,77,15
107186,http://www.hockeyfights.com/fights/107186,"Nov 26, 2011",http://www.hockeyfights.com/games/136430,http://www.hockeyfights.com/teams/22,Philadelphia Flyers,http://www.hockeyfights.com/teams/20,New York Rangers,http://www.hockeyfights.com/players/4616,Wayne Simmonds,TRUE,http://www.hockeyfights.com/players/2257,Brandon Prust,TRUE,1,11,26,191,1361,5,171,15
107185,http://www.hockeyfights.com/fights/107185,"Nov 26, 2011",http://www.hockeyfights.com/games/136430,http://www.hockeyfights.com/teams/22,Philadelphia Flyers,http://www.hockeyfights.com/teams/20,New York Rangers,http://www.hockeyfights.com/players/7457,Zac Rinaldo,TRUE,http://www.hockeyfights.com/players/2257,Brandon Prust,TRUE,1,0,4,169,978,30,88,51
107155,http://www.hockeyfights.com/fights/107155,"Nov 25, 2011",http://www.hockeyfights.com/games/136426,http://www.hockeyfights.com/teams/5,Calgary Flames,http://www.hockeyfights.com/teams/26,St. Louis Blues,http://www.hockeyfights.com/players/1748,Tim Jackman,TRUE,http://www.hockeyfights.com/players/1602,Ryan Reaves,TRUE,1,5,20,110,630,4,105,1
107154,http://www.hockeyfights.com/fights/107154,"Nov 25, 2011",http://www.hockeyfights.com/games/136422,http://www.hockeyfights.com/teams/21,Ottawa Senators,http://www.hockeyfights.com/teams/24,Pittsburgh Penguins,http://www.hockeyfights.com/players/1692,Zenon Konopka,TRUE,http://www.hockeyfights.com/players/54,Arron Asham,TRUE,1,1,48,143,934,7,103,33
107153,http://www.hockeyfights.com/fights/107153,"Nov 25, 2011",http://www.hockeyfights.com/games/136417,http://www.hockeyfights.com/teams/18,New Jersey Devils,http://www.hockeyfights.com/teams/19,New York Islanders,http://www.hockeyfights.com/players/802,Cam Janssen,TRUE,http://www.hockeyfights.com/players/1743,Micheal Haley,TRUE,1,1,54,225,1786,103,35,87
107136,http://www.hockeyfights.com/fights/107136,"Nov 23, 2011",http://www.hockeyfights.com/games/136406,http://www.hockeyfights.com/teams/26,St. Louis Blues,http://www.hockeyfights.com/teams/24,Pittsburgh Penguins,http://www.hockeyfights.com/players/1602,Ryan Reaves,TRUE,http://www.hockeyfights.com/players/2511,Deryk Engelland,TRUE,1,11,6,179,835,100,49,30
